Enabled,Id,Type,Class,Rarity,Level,Price,Weight,SpriteId,IconId,Tags,Meta,Name_EN
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes1.vest,VestBeltPauldron,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes1,UndeadHeroes.Mummies.Vest.MummyClothes1,,,MummyClothes1 (Vest)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes1.gloves,Gloves,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes1,UndeadHeroes.Mummies.Gloves.MummyClothes1,,,MummyClothes1 (Gloves)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes1.boots,Boots,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes1,UndeadHeroes.Mummies.Boots.MummyClothes1,,,MummyClothes1 (Boots)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes2.vest,VestBeltPauldron,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes2,UndeadHeroes.Mummies.Vest.MummyClothes2,,,MummyClothes2 (Vest)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes2.gloves,Gloves,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes2,UndeadHeroes.Mummies.Gloves.MummyClothes2,,,MummyClothes2 (Gloves)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes2.boots,Boots,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes2,UndeadHeroes.Mummies.Boots.MummyClothes2,,,MummyClothes2 (Boots)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes3.vest,VestBeltPauldron,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes3,UndeadHeroes.Mummies.Vest.MummyClothes3,,,MummyClothes3 (Vest)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes3.gloves,Gloves,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes3,UndeadHeroes.Mummies.Gloves.MummyClothes3,,,MummyClothes3 (Gloves)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes3.boots,Boots,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes3,UndeadHeroes.Mummies.Boots.MummyClothes3,,,MummyClothes3 (Boots)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes4.vest,VestBeltPauldron,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes4,UndeadHeroes.Mummies.Vest.MummyClothes4,,,MummyClothes4 (Vest)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes4.gloves,Gloves,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes4,UndeadHeroes.Mummies.Gloves.MummyClothes4,,,MummyClothes4 (Gloves)
TRUE,UndeadHeroes.Mummies.Armor.MummyClothes4.boots,Boots,Light,Common,1,0,0,UndeadHeroes.Mummies.Armor.MummyClothes4,UndeadHeroes.Mummies.Boots.MummyClothes4,,,MummyClothes4 (Boots)
TRUE,FantasyHeroes.Basic.Armor.NativeVillager01.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NativeVillager01,FantasyHeroes.Basic.Vest.NativeVillager01,,,NativeVillager01 (Vest)
TRUE,FantasyHeroes.Basic.Armor.NativeVillager01.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NativeVillager01,FantasyHeroes.Basic.Gloves.NativeVillager01,,,NativeVillager01 (Gloves)
TRUE,FantasyHeroes.Basic.Armor.NativeVillager01.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NativeVillager01,FantasyHeroes.Basic.Boots.NativeVillager01,,,NativeVillager01 (Boots)
TRUE,FantasyHeroes.Basic.Armor.NativeVillager02.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NativeVillager02,FantasyHeroes.Basic.Vest.NativeVillager02,,,NativeVillager02 (Vest)
TRUE,FantasyHeroes.Basic.Armor.NativeVillager02.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NativeVillager02,FantasyHeroes.Basic.Gloves.NativeVillager02,,,NativeVillager02 (Gloves)
TRUE,FantasyHeroes.Basic.Armor.NativeVillager02.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NativeVillager02,FantasyHeroes.Basic.Boots.NativeVillager02,,,NativeVillager02 (Boots)
TRUE,FantasyHeroes.Basic.Armor.NecromancerArmor.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NecromancerArmor,FantasyHeroes.Basic.Vest.NecromancerArmor,,,NecromancerArmor (Vest)
TRUE,FantasyHeroes.Basic.Armor.NecromancerArmor.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NecromancerArmor,FantasyHeroes.Basic.Gloves.NecromancerArmor,,,NecromancerArmor (Gloves)
TRUE,FantasyHeroes.Basic.Armor.NecromancerArmor.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NecromancerArmor,FantasyHeroes.Basic.Boots.NecromancerArmor,,,NecromancerArmor (Boots)
TRUE,Extensions.Epic.Armor.NemeanArmorTypeA.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.NemeanArmorTypeA,Extensions.Epic.Vest.NemeanArmorTypeA,,,NemeanArmorTypeA (Vest)
TRUE,Extensions.Epic.Armor.NemeanArmorTypeA.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.NemeanArmorTypeA,Extensions.Epic.Gloves.NemeanArmorTypeA,,,NemeanArmorTypeA (Gloves)
TRUE,Extensions.Epic.Armor.NemeanArmorTypeA.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.NemeanArmorTypeA,Extensions.Epic.Boots.NemeanArmorTypeA,,,NemeanArmorTypeA (Boots)
TRUE,Extensions.Epic.Armor.NemeanArmorTypeB.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.NemeanArmorTypeB,Extensions.Epic.Vest.NemeanArmorTypeB,,,NemeanArmorTypeB (Vest)
TRUE,Extensions.Epic.Armor.NemeanArmorTypeB.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.NemeanArmorTypeB,Extensions.Epic.Gloves.NemeanArmorTypeB,,,NemeanArmorTypeB (Gloves)
TRUE,Extensions.Epic.Armor.NemeanArmorTypeB.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.NemeanArmorTypeB,Extensions.Epic.Boots.NemeanArmorTypeB,,,NemeanArmorTypeB (Boots)
TRUE,FantasyHeroes.Thrones.Armor.NightsWatch [Paint].vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Thrones.Armor.NightsWatch [Paint],FantasyHeroes.Thrones.Vest.NightsWatch [Paint],,,NightsWatch [Paint] (Vest)
TRUE,FantasyHeroes.Thrones.Armor.NightsWatch [Paint].gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Thrones.Armor.NightsWatch [Paint],FantasyHeroes.Thrones.Gloves.NightsWatch [Paint],,,NightsWatch [Paint] (Gloves)
TRUE,FantasyHeroes.Thrones.Armor.NightsWatch [Paint].boots,Boots,Light,Common,1,0,0,FantasyHeroes.Thrones.Armor.NightsWatch [Paint],FantasyHeroes.Thrones.Boots.NightsWatch [Paint],,,NightsWatch [Paint] (Boots)
TRUE,FantasyHeroes.Samurai.Armor.Ninja1 [Paint].vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja1 [Paint],FantasyHeroes.Samurai.Vest.Ninja1 [Paint],,,Ninja1 [Paint] (Vest)
TRUE,FantasyHeroes.Samurai.Armor.Ninja1 [Paint].gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja1 [Paint],FantasyHeroes.Samurai.Gloves.Ninja1 [Paint],,,Ninja1 [Paint] (Gloves)
TRUE,FantasyHeroes.Samurai.Armor.Ninja1 [Paint].boots,Boots,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja1 [Paint],FantasyHeroes.Samurai.Boots.Ninja1 [Paint],,,Ninja1 [Paint] (Boots)
TRUE,FantasyHeroes.Samurai.Armor.Ninja2 [Paint].vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja2 [Paint],FantasyHeroes.Samurai.Vest.Ninja2 [Paint],,,Ninja2 [Paint] (Vest)
TRUE,FantasyHeroes.Samurai.Armor.Ninja2 [Paint].gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja2 [Paint],FantasyHeroes.Samurai.Gloves.Ninja2 [Paint],,,Ninja2 [Paint] (Gloves)
TRUE,FantasyHeroes.Samurai.Armor.Ninja2 [Paint].boots,Boots,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja2 [Paint],FantasyHeroes.Samurai.Boots.Ninja2 [Paint],,,Ninja2 [Paint] (Boots)
TRUE,FantasyHeroes.Samurai.Armor.Ninja3.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja3,FantasyHeroes.Samurai.Vest.Ninja3,,,Ninja3 (Vest)
TRUE,FantasyHeroes.Samurai.Armor.Ninja3.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja3,FantasyHeroes.Samurai.Gloves.Ninja3,,,Ninja3 (Gloves)
TRUE,FantasyHeroes.Samurai.Armor.Ninja3.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Samurai.Armor.Ninja3,FantasyHeroes.Samurai.Boots.Ninja3,,,Ninja3 (Boots)
TRUE,FantasyHeroes.Basic.Armor.NinjaOutfit.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NinjaOutfit,FantasyHeroes.Basic.Vest.NinjaOutfit,,,NinjaOutfit (Vest)
TRUE,FantasyHeroes.Basic.Armor.NinjaOutfit.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NinjaOutfit,FantasyHeroes.Basic.Gloves.NinjaOutfit,,,NinjaOutfit (Gloves)
TRUE,FantasyHeroes.Basic.Armor.NinjaOutfit.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.NinjaOutfit,FantasyHeroes.Basic.Boots.NinjaOutfit,,,NinjaOutfit (Boots)
TRUE,Extensions.Epic.Armor.NobleKingArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.NobleKingArmor,Extensions.Epic.Vest.NobleKingArmor,,,NobleKingArmor (Vest)
TRUE,Extensions.Epic.Armor.NobleKingArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.NobleKingArmor,Extensions.Epic.Gloves.NobleKingArmor,,,NobleKingArmor (Gloves)
TRUE,Extensions.Epic.Armor.NobleKingArmor.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.NobleKingArmor,Extensions.Epic.Boots.NobleKingArmor,,,NobleKingArmor (Boots)
TRUE,FantasyHeroes.Basic.Armor.Nomad.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Nomad,FantasyHeroes.Basic.Vest.Nomad,,,Nomad (Vest)
TRUE,FantasyHeroes.Basic.Armor.Nomad.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Nomad,FantasyHeroes.Basic.Gloves.Nomad,,,Nomad (Gloves)
TRUE,FantasyHeroes.Basic.Armor.Nomad.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Nomad,FantasyHeroes.Basic.Boots.Nomad,,,Nomad (Boots)
TRUE,Extensions.AbandonedWorkshop.Armor.NordicArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.NordicArmor,Extensions.AbandonedWorkshop.Vest.NordicArmor,,,NordicArmor (Vest)
TRUE,Extensions.AbandonedWorkshop.Armor.NordicArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.NordicArmor,Extensions.AbandonedWorkshop.Gloves.NordicArmor,,,NordicArmor (Gloves)
TRUE,Extensions.AbandonedWorkshop.Armor.NordicArmor.boots,Boots,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.NordicArmor,Extensions.AbandonedWorkshop.Boots.NordicArmor,,,NordicArmor (Boots)
TRUE,Extensions.Epic.Armor.NorthmanArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.NorthmanArmor,Extensions.Epic.Vest.NorthmanArmor,,,NorthmanArmor (Vest)
TRUE,Extensions.Epic.Armor.NorthmanArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.NorthmanArmor,Extensions.Epic.Gloves.NorthmanArmor,,,NorthmanArmor (Gloves)
TRUE,Extensions.Epic.Armor.NorthmanArmor.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.NorthmanArmor,Extensions.Epic.Boots.NorthmanArmor,,,NorthmanArmor (Boots)
TRUE,FantasyHeroes.Thrones.Armor.NorthWarden.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Thrones.Armor.NorthWarden,FantasyHeroes.Thrones.Vest.NorthWarden,,,NorthWarden (Vest)
TRUE,FantasyHeroes.Thrones.Armor.NorthWarden.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Thrones.Armor.NorthWarden,FantasyHeroes.Thrones.Gloves.NorthWarden,,,NorthWarden (Gloves)
TRUE,FantasyHeroes.Thrones.Armor.NorthWarden.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Thrones.Armor.NorthWarden,FantasyHeroes.Thrones.Boots.NorthWarden,,,NorthWarden (Boots)
TRUE,Extensions.AbandonedWorkshop.Armor.NosrossArcherArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.NosrossArcherArmor,Extensions.AbandonedWorkshop.Vest.NosrossArcherArmor,,,NosrossArcherArmor (Vest)
TRUE,Extensions.AbandonedWorkshop.Armor.NosrossArcherArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.NosrossArcherArmor,Extensions.AbandonedWorkshop.Gloves.NosrossArcherArmor,,,NosrossArcherArmor (Gloves)
TRUE,Extensions.AbandonedWorkshop.Armor.NosrossArcherArmor.boots,Boots,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.NosrossArcherArmor,Extensions.AbandonedWorkshop.Boots.NosrossArcherArmor,,,NosrossArcherArmor (Boots)
TRUE,Common.Christmas.Armor.NutcrackerOutfit.vest,VestBeltPauldron,Light,Common,1,0,0,Common.Christmas.Armor.NutcrackerOutfit,Common.Christmas.Vest.NutcrackerOutfit,,,NutcrackerOutfit (Vest)
TRUE,Common.Christmas.Armor.NutcrackerOutfit.gloves,Gloves,Light,Common,1,0,0,Common.Christmas.Armor.NutcrackerOutfit,Common.Christmas.Gloves.NutcrackerOutfit,,,NutcrackerOutfit (Gloves)
TRUE,Common.Christmas.Armor.NutcrackerOutfit.boots,Boots,Light,Common,1,0,0,Common.Christmas.Armor.NutcrackerOutfit,Common.Christmas.Boots.NutcrackerOutfit,,,NutcrackerOutfit (Boots)
TRUE,Extensions.Epic.Armor.OminousArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.OminousArmor,Extensions.Epic.Vest.OminousArmor,,,OminousArmor (Vest)
TRUE,Extensions.Epic.Armor.OminousArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.OminousArmor,Extensions.Epic.Gloves.OminousArmor,,,OminousArmor (Gloves)
TRUE,Extensions.Epic.Armor.OminousArmor.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.OminousArmor,Extensions.Epic.Boots.OminousArmor,,,OminousArmor (Boots)
TRUE,Extensions.AbandonedWorkshop.Armor.OrcArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.OrcArmor,Extensions.AbandonedWorkshop.Vest.OrcArmor,,,OrcArmor (Vest)
TRUE,Extensions.AbandonedWorkshop.Armor.OrcArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.OrcArmor,Extensions.AbandonedWorkshop.Gloves.OrcArmor,,,OrcArmor (Gloves)
TRUE,Extensions.AbandonedWorkshop.Armor.OrcArmor.boots,Boots,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.OrcArmor,Extensions.AbandonedWorkshop.Boots.OrcArmor,,,OrcArmor (Boots)
TRUE,Extensions.AbandonedWorkshop.Armor.OzeriasRobe.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.OzeriasRobe,Extensions.AbandonedWorkshop.Vest.OzeriasRobe,,,OzeriasRobe (Vest)
TRUE,Extensions.AbandonedWorkshop.Armor.OzeriasRobe.gloves,Gloves,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.OzeriasRobe,Extensions.AbandonedWorkshop.Gloves.OzeriasRobe,,,OzeriasRobe (Gloves)
TRUE,Extensions.AbandonedWorkshop.Armor.OzeriasRobe.boots,Boots,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Armor.OzeriasRobe,Extensions.AbandonedWorkshop.Boots.OzeriasRobe,,,OzeriasRobe (Boots)
TRUE,FantasyHeroes.Basic.Armor.PaladinArmor [Paint].vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PaladinArmor [Paint],FantasyHeroes.Basic.Vest.PaladinArmor [Paint],,,PaladinArmor [Paint] (Vest)
TRUE,FantasyHeroes.Basic.Armor.PaladinArmor [Paint].gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PaladinArmor [Paint],FantasyHeroes.Basic.Gloves.PaladinArmor [Paint],,,PaladinArmor [Paint] (Gloves)
TRUE,FantasyHeroes.Basic.Armor.PaladinArmor [Paint].boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PaladinArmor [Paint],FantasyHeroes.Basic.Boots.PaladinArmor [Paint],,,PaladinArmor [Paint] (Boots)
TRUE,FantasyHeroes.Basic.Armor.PathfinderArmor.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PathfinderArmor,FantasyHeroes.Basic.Vest.PathfinderArmor,,,PathfinderArmor (Vest)
TRUE,FantasyHeroes.Basic.Armor.PathfinderArmor.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PathfinderArmor,FantasyHeroes.Basic.Gloves.PathfinderArmor,,,PathfinderArmor (Gloves)
TRUE,FantasyHeroes.Basic.Armor.PathfinderArmor.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PathfinderArmor,FantasyHeroes.Basic.Boots.PathfinderArmor,,,PathfinderArmor (Boots)
TRUE,FantasyHeroes.Basic.Armor.PeasantClothing.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PeasantClothing,FantasyHeroes.Basic.Vest.PeasantClothing,,,PeasantClothing (Vest)
TRUE,FantasyHeroes.Basic.Armor.PeasantClothing.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PeasantClothing,FantasyHeroes.Basic.Gloves.PeasantClothing,,,PeasantClothing (Gloves)
TRUE,FantasyHeroes.Basic.Armor.PeasantClothing.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PeasantClothing,FantasyHeroes.Basic.Boots.PeasantClothing,,,PeasantClothing (Boots)
TRUE,Extensions.Epic.Armor.PersianArcher.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.PersianArcher,Extensions.Epic.Vest.PersianArcher,,,PersianArcher (Vest)
TRUE,Extensions.Epic.Armor.PersianArcher.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.PersianArcher,Extensions.Epic.Gloves.PersianArcher,,,PersianArcher (Gloves)
TRUE,Extensions.Epic.Armor.PersianArcher.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.PersianArcher,Extensions.Epic.Boots.PersianArcher,,,PersianArcher (Boots)
TRUE,Extensions.Epic.Armor.PersianDuelist.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.PersianDuelist,Extensions.Epic.Vest.PersianDuelist,,,PersianDuelist (Vest)
TRUE,Extensions.Epic.Armor.PersianDuelist.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.PersianDuelist,Extensions.Epic.Gloves.PersianDuelist,,,PersianDuelist (Gloves)
TRUE,Extensions.Epic.Armor.PersianDuelist.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.PersianDuelist,Extensions.Epic.Boots.PersianDuelist,,,PersianDuelist (Boots)
TRUE,Extensions.Epic.Armor.PersianLancerArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.PersianLancerArmor,Extensions.Epic.Vest.PersianLancerArmor,,,PersianLancerArmor (Vest)
TRUE,Extensions.Epic.Armor.PersianLancerArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.PersianLancerArmor,Extensions.Epic.Gloves.PersianLancerArmor,,,PersianLancerArmor (Gloves)
TRUE,Extensions.Epic.Armor.PersianLancerArmor.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.PersianLancerArmor,Extensions.Epic.Boots.PersianLancerArmor,,,PersianLancerArmor (Boots)
TRUE,Extensions.Epic.Armor.PersianWarrior.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.PersianWarrior,Extensions.Epic.Vest.PersianWarrior,,,PersianWarrior (Vest)
TRUE,Extensions.Epic.Armor.PersianWarrior.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.PersianWarrior,Extensions.Epic.Gloves.PersianWarrior,,,PersianWarrior (Gloves)
TRUE,Extensions.Epic.Armor.PersianWarrior.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.PersianWarrior,Extensions.Epic.Boots.PersianWarrior,,,PersianWarrior (Boots)
TRUE,Extensions.Epic.Armor.PhobosHeavyArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.PhobosHeavyArmor,Extensions.Epic.Vest.PhobosHeavyArmor,,,PhobosHeavyArmor (Vest)
TRUE,Extensions.Epic.Armor.PhobosHeavyArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.PhobosHeavyArmor,Extensions.Epic.Gloves.PhobosHeavyArmor,,,PhobosHeavyArmor (Gloves)
TRUE,Extensions.Epic.Armor.PhobosHeavyArmor.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.PhobosHeavyArmor,Extensions.Epic.Boots.PhobosHeavyArmor,,,PhobosHeavyArmor (Boots)
TRUE,Extensions.Epic.Armor.PorcelainArmor.vest,VestBeltPauldron,Light,Common,1,0,0,Extensions.Epic.Armor.PorcelainArmor,Extensions.Epic.Vest.PorcelainArmor,,,PorcelainArmor (Vest)
TRUE,Extensions.Epic.Armor.PorcelainArmor.gloves,Gloves,Light,Common,1,0,0,Extensions.Epic.Armor.PorcelainArmor,Extensions.Epic.Gloves.PorcelainArmor,,,PorcelainArmor (Gloves)
TRUE,Extensions.Epic.Armor.PorcelainArmor.boots,Boots,Light,Common,1,0,0,Extensions.Epic.Armor.PorcelainArmor,Extensions.Epic.Boots.PorcelainArmor,,,PorcelainArmor (Boots)
TRUE,Common.Halloween.Armor.PumpkinCostume.vest,VestBeltPauldron,Light,Common,1,0,0,Common.Halloween.Armor.PumpkinCostume,Common.Halloween.Vest.PumpkinCostume,,,PumpkinCostume (Vest)
TRUE,Common.Halloween.Armor.PumpkinCostume.gloves,Gloves,Light,Common,1,0,0,Common.Halloween.Armor.PumpkinCostume,Common.Halloween.Gloves.PumpkinCostume,,,PumpkinCostume (Gloves)
TRUE,Common.Halloween.Armor.PumpkinCostume.boots,Boots,Light,Common,1,0,0,Common.Halloween.Armor.PumpkinCostume,Common.Halloween.Boots.PumpkinCostume,,,PumpkinCostume (Boots)
TRUE,FantasyHeroes.Basic.Armor.PyromancerArmor.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PyromancerArmor,FantasyHeroes.Basic.Vest.PyromancerArmor,,,PyromancerArmor (Vest)
TRUE,FantasyHeroes.Basic.Armor.PyromancerArmor.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PyromancerArmor,FantasyHeroes.Basic.Gloves.PyromancerArmor,,,PyromancerArmor (Gloves)
TRUE,FantasyHeroes.Basic.Armor.PyromancerArmor.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.PyromancerArmor,FantasyHeroes.Basic.Boots.PyromancerArmor,,,PyromancerArmor (Boots)
TRUE,UndeadHeroes.Furry.Armor.RagLoincloth.vest,VestBeltPauldron,Light,Common,1,0,0,UndeadHeroes.Furry.Armor.RagLoincloth,UndeadHeroes.Furry.Vest.RagLoincloth,,,RagLoincloth (Vest)
TRUE,UndeadHeroes.Furry.Armor.RagLoincloth.gloves,Gloves,Light,Common,1,0,0,UndeadHeroes.Furry.Armor.RagLoincloth,UndeadHeroes.Furry.Gloves.RagLoincloth,,,RagLoincloth (Gloves)
TRUE,UndeadHeroes.Furry.Armor.RagLoincloth.boots,Boots,Light,Common,1,0,0,UndeadHeroes.Furry.Armor.RagLoincloth,UndeadHeroes.Furry.Boots.RagLoincloth,,,RagLoincloth (Boots)
TRUE,FantasyHeroes.Basic.Armor.Rags1.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags1,FantasyHeroes.Basic.Vest.Rags1,,,Rags1 (Vest)
TRUE,FantasyHeroes.Basic.Armor.Rags1.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags1,FantasyHeroes.Basic.Gloves.Rags1,,,Rags1 (Gloves)
TRUE,FantasyHeroes.Basic.Armor.Rags1.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags1,FantasyHeroes.Basic.Boots.Rags1,,,Rags1 (Boots)
TRUE,FantasyHeroes.Basic.Armor.Rags2.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags2,FantasyHeroes.Basic.Vest.Rags2,,,Rags2 (Vest)
TRUE,FantasyHeroes.Basic.Armor.Rags2.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags2,FantasyHeroes.Basic.Gloves.Rags2,,,Rags2 (Gloves)
TRUE,FantasyHeroes.Basic.Armor.Rags2.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags2,FantasyHeroes.Basic.Boots.Rags2,,,Rags2 (Boots)
TRUE,FantasyHeroes.Basic.Armor.Rags3.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags3,FantasyHeroes.Basic.Vest.Rags3,,,Rags3 (Vest)
TRUE,FantasyHeroes.Basic.Armor.Rags3.gloves,Gloves,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags3,FantasyHeroes.Basic.Gloves.Rags3,,,Rags3 (Gloves)
TRUE,FantasyHeroes.Basic.Armor.Rags3.boots,Boots,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.Rags3,FantasyHeroes.Basic.Boots.Rags3,,,Rags3 (Boots)
TRUE,FantasyHeroes.Basic.Armor.RangerArmor.vest,VestBeltPauldron,Light,Common,1,0,0,FantasyHeroes.Basic.Armor.RangerArmor,FantasyHeroes.Basic.Vest.RangerArmor,,,RangerArmor (Vest)
